"class","timestamp","bounding_box_coordinate_1","bounding_box_coordinate_2","bounding_box_coordinate_3","bounding_box_coordinate_4","confidence"
bird,"500",558.57,795.03,649.19,874.61,0.52
bird,"500",1717.57,863.93,1786.73,965.12,0.51
bird,"500",366.54,724.08,511.55,812.16,0.5
bird,"500",753.51,839.53,821.04,922.49,0.49
bird,"500",847.65,884.55,974.86,952.21,0.46
bird,"500",1654.98,1019.03,1815.12,1080.0,0.45
bird,"500",345.77,644.34,461.66,709.03,0.39
bird,"500",1795.97,719.02,1917.92,811.19,0.38
bird,"500",1182.6,811.86,1347.71,917.16,0.38
bird,"500",467.07,875.08,563.46,963.49,0.38
bird,"500",684.41,798.41,756.55,873.29,0.34
bird,"500",983.67,822.48,1050.4,890.83,0.33
bird,"500",1467.14,632.66,1526.19,710.86,0.32
bird,"500",1463.39,744.48,1573.3,811.57,0.3
bird,"500",949.92,717.9,1097.26,804.84,0.29
bird,"500",206.98,601.07,304.5,676.01,0.28
bird,"500",0.32,747.55,124.02,832.44,0.25
bird,"5005",1522.77,767.81,1583.68,880.81,0.66
bird,"5005",71.31,807.02,135.93,887.46,0.49
bird,"5005",74.15,910.95,176.8,998.65,0.48
bird,"5005",1029.05,866.21,1157.86,1007.92,0.45
bird,"5005",1747.94,842.48,1910.1,926.38,0.44
bird,"5005",1418.13,714.89,1536.52,779.36,0.39
bird,"5005",1357.44,758.44,1434.01,862.89,0.35
bird,"5005",1857.38,936.71,1918.8,1021.96,0.34
bird,"5005",572.66,849.08,710.98,943.51,0.33
bird,"5005",799.85,763.74,856.14,849.13,0.32
bird,"5005",343.81,929.18,450.38,1004.74,0.31
bird,"5005",378.09,845.27,497.12,912.78,0.26
bird,"5005",1230.92,811.78,1364.48,910.24,0.25
bird,"5047",1523.99,770.47,1584.58,883.13,0.63
bird,"5047",1029.68,862.1,1148.17,1007.59,0.52
bird,"5047",79.03,909.7,177.64,998.78,0.51
bird,"5047",72.21,808.91,135.47,886.64,0.49
bird,"5047",1747.68,843.46,1904.58,926.69,0.48
bird,"5047",1232.6,803.65,1382.61,911.33,0.34
bird,"5047",1357.0,759.59,1437.42,864.42,0.32
bird,"5047",570.8,847.99,698.81,951.13,0.31
bird,"5047",368.39,839.99,493.19,918.94,0.31
bird,"5047",340.91,928.59,448.85,1004.56,0.31
bird,"5047",1416.16,712.07,1538.16,779.54,0.31
bird,"5047",1865.15,933.91,1919.32,1018.93,0.31
bird,"5047",1628.15,665.64,1722.94,752.5,0.26
bird,"5047",424.34,740.5,516.17,813.54,0.25
bird,"5088",1522.53,780.45,1587.28,888.46,0.6
bird,"5088",1031.8,860.35,1145.95,1007.81,0.58
bird,"5088",80.63,908.28,177.92,996.87,0.55
bird,"5088",72.4,808.42,135.38,886.6,0.53
bird,"5088",1747.35,845.35,1903.64,927.35,0.48
bird,"5088",1234.36,800.37,1371.86,909.79,0.39
bird,"5088",1358.47,760.64,1440.77,871.13,0.36
bird,"5088",363.61,842.8,488.46,918.52,0.34
bird,"5088",338.97,927.52,443.96,1002.93,0.33
bird,"5088",571.15,863.12,676.46,946.21,0.3
bird,"5088",1864.9,937.0,1919.36,1020.2,0.3
bird,"5088",1625.06,664.29,1734.99,752.61,0.29
bird,"5088",1411.69,712.57,1536.95,779.92,0.27
bird,"5088",428.31,735.37,513.85,811.2,0.26
bird,"5088",719.22,873.37,857.31,1015.96,0.26
bird,"5130",1521.87,778.09,1586.47,888.3,0.65
bird,"5130",73.18,808.5,135.03,887.3,0.54
bird,"5130",1032.45,861.56,1146.39,1009.12,0.52
bird,"5130",78.21,912.35,172.92,997.91,0.52
bird,"5130",1748.36,845.51,1876.03,927.07,0.43
bird,"5130",1233.87,802.15,1387.92,911.63,0.4
bird,"5130",802.65,769.48,855.31,845.67,0.39
bird,"5130",1863.59,938.95,1919.35,1021.22,0.36
bird,"5130",1626.13,664.28,1729.83,750.24,0.33
bird,"5130",568.87,864.11,674.22,946.04,0.33
bird,"5130",710.16,885.48,853.41,1011.17,0.31
bird,"5130",337.01,924.82,433.6,1000.62,0.3
bird,"5130",797.06,852.97,932.82,943.35,0.3
bird,"5130",0.0,704.78,106.25,796.47,0.29
bird,"5130",1483.71,650.3,1554.2,706.94,0.27
bird,"5130",368.99,844.8,484.01,919.03,0.26
bird,"5130",426.88,734.17,511.79,813.54,0.26
bird,"5172",1516.82,780.33,1583.09,891.79,0.6
bird,"5172",74.18,808.5,135.71,887.19,0.57
bird,"5172",1033.5,855.24,1145.9,1012.28,0.52
bird,"5172",79.89,910.58,171.36,995.1,0.49
bird,"5172",801.49,768.93,855.38,846.02,0.46
bird,"5172",1736.44,846.93,1879.53,929.62,0.45
bird,"5172",1869.31,935.64,1920.0,1024.37,0.42
bird,"5172",1230.72,791.43,1390.96,912.53,0.42
bird,"5172",1421.81,720.74,1555.97,778.92,0.38
bird,"5172",336.13,924.3,423.14,1001.07,0.38
bird,"5172",1631.06,664.18,1736.25,747.32,0.34
bird,"5172",566.08,864.04,661.42,942.73,0.31
bird,"5172",710.69,889.23,841.83,1014.94,0.31
bird,"5172",1481.74,652.48,1556.81,708.69,0.29
bird,"5172",0.0,708.59,89.78,791.71,0.27
bird,"5214",1510.96,784.4,1581.51,894.59,0.59
bird,"5214",74.13,808.88,136.09,886.17,0.56
bird,"5214",1034.83,858.61,1147.11,1013.65,0.47
bird,"5214",1725.11,850.43,1870.74,926.63,0.46
bird,"5214",1873.31,933.45,1920.0,1028.23,0.44
bird,"5214",1227.08,794.34,1388.42,910.64,0.39
bird,"5214",801.98,770.13,855.57,847.23,0.37
bird,"5214",79.24,914.84,160.29,994.93,0.36
bird,"5214",335.13,923.41,415.73,1001.87,0.35
bird,"5214",1633.53,663.31,1736.15,746.14,0.32
bird,"5214",1430.85,720.81,1558.19,777.09,0.31
bird,"5214",710.41,894.66,843.11,1017.02,0.28
bird,"5214",1481.4,652.78,1554.33,707.86,0.27
bird,"5214",1847.82,778.43,1920.0,863.94,0.27
bird,"5255",1499.1,788.74,1584.59,897.15,0.63
bird,"5255",75.35,808.53,136.05,883.29,0.58
bird,"5255",1718.64,846.83,1865.39,926.11,0.54
bird,"5255",1875.37,933.41,1919.11,1028.29,0.5
bird,"5255",334.31,920.78,413.92,1000.34,0.43
bird,"5255",1033.45,867.58,1150.05,1007.85,0.42
bird,"5255",1236.93,784.24,1389.89,907.84,0.39
bird,"5255",76.2,913.81,153.71,993.73,0.38
bird,"5255",802.44,769.44,855.12,847.45,0.31
bird,"5255",1478.92,655.47,1552.06,706.19,0.29
bird,"5255",707.56,907.05,862.29,1016.9,0.29
bird,"5255",1632.16,662.74,1735.95,745.9,0.29
bird,"5255",1839.93,785.3,1920.0,863.15,0.29
bird,"5255",1427.78,720.18,1557.36,778.67,0.26
bird,"5255",376.2,839.87,475.85,919.03,0.26
bird,"5297",1496.64,792.92,1591.45,893.0,0.63
bird,"5297",74.95,808.95,135.95,883.18,0.53
bird,"5297",1718.67,846.68,1864.78,925.68,0.47
bird,"5297",1882.08,934.07,1919.18,1029.12,0.44
bird,"5297",332.15,919.27,409.99,999.79,0.41
bird,"5297",73.61,913.49,150.24,996.39,0.41
bird,"5297",1031.38,870.16,1152.86,1010.94,0.37
bird,"5297",710.56,905.32,890.99,1018.45,0.35
bird,"5297",1237.61,786.52,1392.12,909.59,0.35
bird,"5297",800.92,768.24,854.28,845.76,0.34
bird,"5297",562.29,865.42,668.26,945.99,0.29
bird,"5297",374.48,840.38,475.93,919.27,0.29
bird,"5297",1632.27,663.91,1734.5,745.01,0.28
bird,"5297",1431.4,720.71,1555.58,778.11,0.26
bird,"5297",298.53,851.34,408.99,929.44,0.25
bird,"5297",1830.32,768.25,1919.73,866.53,0.25
bird,"5339",1494.83,792.76,1591.08,892.88,0.62
bird,"5339",73.44,912.34,147.54,995.32,0.52
bird,"5339",69.14,809.5,137.81,888.13,0.48
bird,"5339",1717.24,847.32,1878.3,926.31,0.47
bird,"5339",1884.61,934.21,1919.17,1029.28,0.46
bird,"5339",1030.52,870.41,1148.32,1009.16,0.42
bird,"5339",332.51,919.22,408.61,998.58,0.41
bird,"5339",801.1,755.01,852.58,844.05,0.38
bird,"5339",897.63,811.44,1040.87,902.17,0.32
bird,"5339",705.92,911.74,876.91,1016.67,0.29
bird,"5339",1801.41,751.54,1920.0,866.02,0.27
bird,"5339",766.35,648.24,826.71,726.83,0.27
bird,"5339",1252.32,804.28,1400.41,910.45,0.27
bird,"5339",1484.33,655.42,1550.3,706.73,0.25
bird,"5339",1438.31,720.23,1558.86,777.62,0.25
bird,"5380",1492.6,792.42,1593.33,895.94,0.65
bird,"5380",67.77,810.22,139.42,885.18,0.5
bird,"5380",1716.27,847.03,1874.62,926.49,0.49
bird,"5380",1886.32,933.3,1919.35,1028.44,0.46
bird,"5380",332.11,919.25,408.5,999.91,0.44
bird,"5380",73.39,913.5,143.05,994.55,0.43
bird,"5380",1027.15,876.05,1146.85,1009.0,0.41
bird,"5380",897.03,822.22,1036.69,901.47,0.39
bird,"5380",1442.39,717.98,1569.47,777.64,0.32
bird,"5380",680.49,610.14,771.32,691.67,0.32
bird,"5380",792.41,754.51,848.76,845.27,0.31
bird,"5380",705.44,916.65,811.56,1019.71,0.31
bird,"5380",1288.17,816.57,1414.01,911.1,0.3
bird,"5380",769.4,644.48,828.62,724.68,0.3
bird,"5380",293.56,851.98,372.59,923.18,0.26
bird,"5380",374.12,842.05,473.39,916.74,0.26
bird,"542",1801.26,957.25,1919.32,1055.34,0.65
bird,"542",1476.35,817.98,1585.88,900.9,0.62
bird,"542",336.0,879.38,463.46,966.97,0.61
bird,"542",900.6,758.96,982.57,866.76,0.57
bird,"542",1004.86,902.95,1145.85,1003.92,0.57
bird,"542",753.0,843.48,826.18,922.35,0.54
bird,"542",1718.85,862.06,1788.73,963.57,0.52
bird,"542",555.37,794.36,648.06,876.31,0.48
bird,"542",360.28,729.72,522.85,809.58,0.46
bird,"542",682.99,797.33,758.27,874.53,0.45
bird,"542",348.26,642.03,462.82,702.52,0.42
bird,"542",847.86,884.45,974.55,951.75,0.42
bird,"542",1.37,734.68,137.95,832.62,0.41
bird,"542",1657.41,1020.68,1816.37,1080.0,0.41
bird,"542",1800.87,720.28,1917.74,812.5,0.4
bird,"542",467.49,875.17,558.77,963.17,0.39
bird,"542",1470.07,634.52,1530.7,715.29,0.35
bird,"542",949.21,719.47,1097.05,809.08,0.34
bird,"542",1174.61,810.44,1349.27,920.4,0.33
bird,"542",983.7,824.69,1051.02,892.95,0.3
bird,"542",201.73,599.69,302.55,674.39,0.28
bird,"542",177.06,823.79,281.04,899.24,0.28
bird,"542",982.72,569.0,1081.3,612.6,0.27
bird,"542",1454.27,743.73,1562.8,808.72,0.26
bird,"5422",1492.32,793.37,1593.78,897.0,0.66
bird,"5422",1713.77,844.69,1875.17,927.01,0.51
bird,"5422",334.91,920.87,407.6,996.94,0.5
bird,"5422",66.81,810.67,152.38,883.75,0.49
bird,"5422",73.57,914.05,140.74,989.09,0.43
bird,"5422",1446.92,718.6,1574.9,779.15,0.39
bird,"5422",1888.14,931.48,1919.53,1030.03,0.39
bird,"5422",1301.95,815.37,1419.21,914.78,0.38
bird,"5422",365.43,842.28,470.2,916.46,0.36
bird,"5422",898.47,819.32,1054.97,902.89,0.35
bird,"5422",1026.94,878.02,1144.18,1012.45,0.34
bird,"5422",290.83,848.8,363.61,928.24,0.31
bird,"5422",702.68,917.67,806.73,1019.46,0.3
bird,"5422",679.96,610.36,770.01,690.91,0.28
bird,"5422",562.42,866.58,660.45,946.24,0.26
bird,"5422",1228.07,778.01,1311.81,893.67,0.25
bird,"5422",773.89,644.17,831.5,724.15,0.25
bird,"5464",1494.63,798.54,1593.57,900.18,0.65
bird,"5464",335.71,918.79,409.84,997.56,0.49
bird,"5464",1457.39,717.97,1575.97,780.55,0.47
bird,"5464",1715.46,845.86,1882.68,925.15,0.44
bird,"5464",65.9,809.28,158.12,883.41,0.42
bird,"5464",1028.83,889.04,1143.48,1007.3,0.39
bird,"5464",1305.06,832.69,1414.4,917.39,0.38
bird,"5464",700.79,920.18,801.17,1022.54,0.37
bird,"5464",909.12,815.67,1056.69,902.26,0.37
bird,"5464",1888.56,931.01,1919.57,1029.14,0.36
bird,"5464",373.25,843.79,467.81,916.35,0.36
bird,"5464",78.48,917.47,142.41,1001.35,0.34
bird,"5464",1728.87,572.55,1828.61,633.29,0.29
bird,"5464",285.67,850.44,374.4,926.32,0.28
bird,"5464",1225.65,780.14,1304.22,893.65,0.28
bird,"5464",562.62,869.2,659.98,946.44,0.25
bird,"5506",1492.06,802.34,1579.98,898.39,0.66
bird,"5506",1489.21,718.42,1575.74,782.35,0.5
bird,"5506",1716.53,845.98,1868.21,924.62,0.45
bird,"5506",696.63,916.0,795.85,1025.97,0.44
bird,"5506",63.62,808.98,161.78,884.12,0.43
bird,"5506",368.11,843.32,476.38,913.15,0.4
bird,"5506",1889.51,932.3,1919.54,1029.67,0.39
bird,"5506",1028.42,899.3,1144.59,1010.47,0.38
bird,"5506",284.62,848.53,366.5,929.82,0.37
bird,"5506",336.01,917.07,411.24,996.47,0.37
bird,"5506",770.57,895.76,899.96,999.29,0.33
bird,"5506",561.53,871.03,660.3,947.16,0.32
bird,"5506",1320.95,830.52,1416.79,916.84,0.31
bird,"5506",1729.37,576.92,1828.12,633.55,0.3
bird,"5506",1221.48,784.02,1307.82,894.14,0.29
bird,"5506",1639.18,663.82,1756.69,749.54,0.27
bird,"5506",914.72,815.02,1040.78,901.05,0.27
bird,"5506",79.83,918.72,144.53,1000.0,0.26
bird,"5547",1492.51,802.99,1582.26,899.79,0.62
bird,"5547",1492.59,721.54,1591.64,783.11,0.53
bird,"5547",1707.13,846.79,1878.64,925.55,0.49
bird,"5547",763.48,884.04,898.68,1000.91,0.48
bird,"5547",697.27,877.25,784.29,1026.62,0.42
bird,"5547",1889.76,930.73,1919.59,1030.06,0.38
bird,"5547",1325.03,836.52,1418.53,921.74,0.36
bird,"5547",1016.0,903.84,1146.54,1012.21,0.35
bird,"5547",336.38,917.19,411.31,992.23,0.34
bird,"5547",62.45,809.67,160.56,883.08,0.33
bird,"5547",278.97,855.5,360.05,929.76,0.33
bird,"5547",368.07,844.29,477.17,911.02,0.33
bird,"5547",561.77,868.71,662.72,946.67,0.25
bird,"5589",1492.55,804.34,1582.58,901.12,0.64
bird,"5589",1490.66,722.06,1595.29,783.49,0.62
bird,"5589",1698.56,851.98,1864.26,925.1,0.51
bird,"5589",763.54,885.98,899.81,1000.97,0.5
bird,"5589",688.92,919.29,789.6,1026.9,0.48
bird,"5589",1888.94,927.77,1919.75,1030.97,0.45
bird,"5589",1330.76,836.26,1424.28,916.58,0.37
bird,"5589",1012.93,903.87,1154.71,1012.05,0.35
bird,"5589",278.12,848.42,355.92,928.74,0.33
bird,"5589",1263.78,614.07,1314.65,699.95,0.32
bird,"5589",333.61,918.53,413.55,993.88,0.31
bird,"5589",714.37,760.95,861.32,853.5,0.31
bird,"5589",62.03,808.01,167.29,884.61,0.31
bird,"5589",1056.81,814.79,1174.73,926.68,0.29
bird,"5589",1775.69,758.91,1917.74,880.81,0.26
bird,"5589",366.4,844.97,483.4,908.85,0.25
bird,"5631",1493.07,720.97,1594.64,781.66,0.6
bird,"5631",1491.29,804.28,1583.07,901.85,0.6
bird,"5631",1698.79,852.19,1867.77,926.09,0.57
bird,"5631",761.53,888.2,900.78,1001.1,0.49
bird,"5631",1888.36,927.58,1919.75,1030.23,0.43
bird,"5631",685.52,921.16,784.63,1027.0,0.4
bird,"5631",275.62,844.94,352.52,926.46,0.4
bird,"5631",1010.02,904.55,1158.51,1010.08,0.36
bird,"5631",715.46,758.79,863.76,854.81,0.35
bird,"5631",1407.29,705.81,1492.63,769.92,0.31
bird,"5631",368.51,847.25,477.42,908.13,0.31
bird,"5631",1262.25,614.99,1311.56,702.06,0.3
bird,"5631",1352.55,837.07,1425.13,920.89,0.29
bird,"5631",61.29,808.43,170.16,883.74,0.28
bird,"5631",329.74,921.02,407.74,994.65,0.27
bird,"5631",1051.34,812.54,1176.5,920.59,0.25
bird,"5672",1487.73,803.75,1585.05,902.22,0.7
bird,"5672",1500.49,721.28,1594.98,781.79,0.54
bird,"5672",759.42,879.29,896.1,1001.14,0.53
bird,"5672",1699.21,852.23,1862.91,926.38,0.5
bird,"5672",710.17,757.81,867.71,857.52,0.41
bird,"5672",274.12,843.92,348.83,928.8,0.41
bird,"5672",1888.69,931.07,1919.74,1031.54,0.4
bird,"5672",683.53,917.35,782.67,1028.77,0.38
bird,"5672",1359.62,835.23,1428.16,930.63,0.37
bird,"5672",1008.17,904.12,1157.68,1006.47,0.35
bird,"5672",62.52,807.52,169.59,885.48,0.34
bird,"5672",367.28,843.08,489.94,913.27,0.33
bird,"5672",1411.13,706.86,1496.4,769.45,0.32
bird,"5672",1221.01,771.9,1314.49,894.96,0.31
bird,"5672",87.83,915.66,153.83,996.42,0.31
bird,"5672",555.16,874.84,658.58,949.44,0.3
bird,"5672",792.17,631.85,855.26,720.45,0.27
bird,"5672",909.67,810.49,1031.87,900.1,0.27
bird,"5672",324.87,915.57,396.3,993.76,0.25
bird,"5714",1482.17,804.63,1587.8,901.66,0.69
bird,"5714",1363.92,846.45,1426.24,933.72,0.51
bird,"5714",1503.37,720.93,1596.08,780.91,0.51
bird,"5714",763.88,878.11,889.04,1000.91,0.48
bird,"5714",1889.23,932.12,1919.73,1031.28,0.44
bird,"5714",1698.14,850.93,1860.17,926.05,0.44
bird,"5714",369.61,837.83,486.41,911.07,0.39
bird,"5714",705.37,764.01,865.9,859.72,0.38
bird,"5714",1727.74,739.26,1917.57,864.34,0.35
bird,"5714",87.91,919.27,156.03,1000.02,0.35
bird,"5714",63.39,808.33,168.41,882.14,0.34
bird,"5714",682.9,876.03,782.39,1024.43,0.34
bird,"5714",1222.23,774.63,1315.42,894.25,0.33
bird,"5714",1012.84,905.72,1155.34,1011.4,0.33
bird,"5714",1420.59,708.51,1502.73,768.82,0.3
bird,"5714",321.59,912.26,391.35,995.48,0.29
bird,"5714",904.65,811.97,1039.93,900.31,0.29
bird,"5714",275.56,850.17,346.2,925.81,0.27
bird,"5714",1627.43,673.3,1729.58,746.26,0.25
bird,"5756",1475.79,811.02,1596.11,902.62,0.66
bird,"5756",367.68,838.79,476.98,911.49,0.49
bird,"5756",1889.8,933.23,1919.79,1031.22,0.48
bird,"5756",1693.84,852.63,1859.2,926.46,0.46
bird,"5756",1501.1,722.83,1598.67,781.16,0.45
bird,"5756",679.05,867.0,789.12,1022.16,0.44
bird,"5756",63.39,808.76,169.09,883.96,0.44
bird,"5756",1363.74,851.75,1427.69,933.29,0.43
bird,"5756",772.37,875.74,881.75,998.02,0.42
bird,"5756",703.28,759.98,867.98,858.87,0.39
bird,"5756",86.15,921.26,160.74,999.91,0.38
bird,"5756",310.24,911.5,397.07,1000.12,0.37
bird,"5756",275.23,842.44,344.03,926.98,0.36
bird,"5756",1014.35,906.49,1157.11,1011.11,0.32
bird,"5756",1224.72,779.42,1319.87,894.35,0.29
bird,"5756",1627.45,671.45,1733.43,746.64,0.28
bird,"5756",1651.88,347.07,1741.94,413.3,0.27
bird,"5756",902.2,815.72,1036.64,901.15,0.26
bird,"5756",1742.52,750.03,1916.99,856.65,0.26
bird,"5756",553.76,874.86,649.51,949.05,0.26
bird,"5756",943.08,549.22,1028.32,610.35,0.25
bird,"5797",1468.67,812.83,1605.48,901.34,0.67
bird,"5797",776.33,876.53,881.81,996.35,0.51
bird,"5797",365.34,837.58,466.45,905.32,0.49
bird,"5797",302.69,911.81,404.47,992.54,0.48
bird,"5797",1889.76,928.39,1919.81,1031.39,0.47
bird,"5797",62.62,809.28,165.65,881.64,0.46
bird,"5797",1499.84,725.3,1600.49,784.15,0.45
bird,"5797",1695.15,856.88,1851.56,926.67,0.42
bird,"5797",1364.73,852.81,1428.81,934.54,0.38
bird,"5797",1011.58,907.1,1157.57,1004.28,0.38
bird,"5797",676.01,877.25,779.69,1021.77,0.37
bird,"5797",276.4,841.72,344.65,926.43,0.37
bird,"5797",719.14,759.46,867.8,857.03,0.36
bird,"5797",1733.8,748.36,1905.07,858.87,0.34
bird,"5797",84.83,922.66,160.87,999.77,0.34
bird,"5797",1212.02,784.65,1316.33,894.24,0.34
bird,"5797",672.84,860.87,785.51,946.61,0.3
bird,"5797",905.52,819.25,1034.56,899.05,0.3
bird,"5797",1627.84,672.19,1739.98,747.5,0.29
bird,"5797",156.5,744.34,245.13,828.37,0.28
bird,"5839",1466.38,813.12,1616.75,901.61,0.64
bird,"5839",784.79,877.06,879.8,996.05,0.56
bird,"5839",291.74,911.44,404.93,996.53,0.52
bird,"5839",722.89,756.09,875.44,858.16,0.46
bird,"5839",1890.01,928.12,1919.73,1032.04,0.46
bird,"5839",364.88,839.26,467.57,909.62,0.44
bird,"5839",64.08,808.75,163.61,882.64,0.41
bird,"5839",1507.41,725.65,1601.16,784.19,0.41
bird,"5839",1732.84,740.45,1889.83,855.51,0.39
bird,"5839",675.52,876.68,774.67,1024.21,0.39
bird,"5839",1014.61,908.45,1151.86,1009.2,0.36
bird,"5839",145.07,744.75,230.69,825.37,0.34
bird,"5839",1363.33,853.2,1430.28,940.59,0.33
bird,"5839",1631.05,669.85,1741.0,748.41,0.32
bird,"5839",1225.26,773.57,1320.84,894.36,0.32
bird,"5839",81.25,922.6,164.71,1010.09,0.31
bird,"5839",901.38,816.06,1036.8,900.08,0.28
bird,"5839",1698.05,858.38,1843.23,923.99,0.28
bird,"5839",1427.67,700.6,1501.36,767.55,0.26
bird,"584",1489.13,819.42,1584.05,899.0,0.68
bird,"584",897.42,760.84,985.97,869.35,0.62
bird,"584",335.99,879.13,463.1,968.05,0.61
bird,"584",753.95,842.51,828.43,921.45,0.56
bird,"584",1797.21,956.4,1917.4,1052.62,0.54
bird,"584",1005.85,906.29,1144.36,1001.99,0.53
bird,"584",554.37,792.34,651.14,875.8,0.5
bird,"584",1720.33,865.87,1789.18,957.22,0.5
bird,"584",465.2,873.51,554.82,964.69,0.45
bird,"584",1660.41,1013.15,1823.42,1080.0,0.44
bird,"584",7.8,729.84,140.15,837.06,0.43
bird,"584",348.69,640.5,462.49,704.99,0.43
bird,"584",356.08,731.24,528.43,805.73,0.41
bird,"584",844.51,886.86,966.38,954.45,0.4
bird,"584",673.86,798.96,758.71,871.75,0.4
bird,"584",1810.73,720.77,1918.59,814.72,0.34
bird,"584",983.25,822.42,1049.93,895.04,0.34
bird,"584",949.26,723.6,1095.91,808.7,0.32
bird,"584",1474.93,638.44,1532.66,715.55,0.32
bird,"584",170.72,822.33,286.85,897.03,0.31
bird,"584",241.9,873.85,312.83,961.94,0.3
bird,"584",1450.56,744.2,1549.01,813.99,0.28
bird,"584",1174.33,815.51,1354.98,921.97,0.27
bird,"5881",1460.5,818.99,1619.18,902.0,0.62
bird,"5881",287.05,909.98,404.77,998.53,0.57
bird,"5881",788.13,877.4,873.71,997.3,0.51
bird,"5881",1889.98,928.44,1919.75,1032.06,0.44
bird,"5881",725.08,757.49,874.72,859.68,0.43
bird,"5881",1510.88,725.58,1601.1,783.05,0.42
bird,"5881",362.88,840.65,462.89,911.77,0.39
bird,"5881",1219.06,781.02,1318.3,894.55,0.39
bird,"5881",123.19,750.73,228.37,829.32,0.39
bird,"5881",1736.92,750.14,1900.29,858.37,0.39
bird,"5881",67.47,808.18,163.51,883.65,0.39
bird,"5881",1359.36,842.91,1431.48,938.29,0.38
bird,"5881",1433.4,699.28,1496.99,766.6,0.37
bird,"5881",1012.17,909.38,1146.91,1005.3,0.32
bird,"5881",1636.74,669.41,1739.0,747.82,0.32
bird,"5881",1697.4,859.79,1839.55,924.07,0.3
bird,"5881",673.95,913.27,773.73,1028.88,0.28
bird,"5881",904.99,820.3,1033.99,899.37,0.27
bird,"5881",1490.39,645.07,1558.72,711.09,0.26
bird,"5923",1454.8,822.8,1618.66,900.34,0.6
